Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence,politeness
https://twitter.com/NASA/status/908639942355668993,'908641700469493760,15/9/17 10:40,Andy Beesley,"@NASA @CassiniSaturn Bye bye Cassini, I'm listening to Seasons in the Sun by Terry Jacks, seems fitting. RIP @CassiniSaturn","Bye bye Cassini, I'm listening to Seasons in the Sun by Terry Jacks, seems fitting. RIP",87,0,0,neutral,0,90%,neutral
https://twitter.com/NASA/status/908661580354613249,'908670085350526977,15/9/17 12:33,Dr. Sarit K. Das ?,"@NASA @CassiniSaturn This proves, even a machine, is mortal..then what's the point to run behind immortality","This proves, even a machine, is mortal..then what's the point to run behind immortality",87,0,0,impolite,-1,87%,impolite
https://twitter.com/NASA/status/908678835603951617,'908705191515451397,15/9/17 14:52,Ron Trainor,@ihategeezy @NASA @CassiniSaturn Exactly. What a joke! Looks like there is another satellite taking video of #Cassini ??,Exactly. What a joke! Looks like there is another satellite taking video of #Cassini ??,87,0,0,impolite,-1,67%,impolite
https://twitter.com/NASA/status/911247752369250304,'911348437093928961,22/9/17 21:56,Treya,@NASA We are all blessed to live on this extraordinary beautiful blue plant!!  Breathtaking!!,We are all blessed to live on this extraordinary beautiful blue plant!!  Breathtaking!!,87,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/911986840680398848,'912090817082171392,24/9/17 23:06,Colz,@DarylSRice @NASA What's BS? That our universe is fckn beautifully wondrous and incomprehensibly massive?,What's BS? That our universe is fckn beautifully wondrous and incomprehensibly massive?,87,8.33,8.33,impolite,-1,79%,impolite
https://twitter.com/NASA/status/915947591937925122,'915948363572539392,5/10/17 14:34,Michael Simonson,"@NASA @VP Technically the moon is the last frontier, as in, the previous one....but I'll take it.","Technically the moon is the last frontier, as in, the previous one....but I'll take it.",87,0,0,neutral,0,92%,neutral
https://twitter.com/NASA/status/915947591937925122,'916019283444019200,5/10/17 19:16,Barry Bonzack,@NASA @VP @NorthropGrumman had a great concept for a lunar lander; cut in 2010. Any chance for a return of Altair? @NASA https://t.co/xyvBGBw5Wj,had a great concept for a lunar lander; cut in 2010. Any chance for a return of Altair?,87,0,0,polite,1,65%,polite
https://twitter.com/NASA/status/917913048353996800,'917934857048809472,11/10/17 02:08,simon roderick gentry,"@NASA let’s hope unlike the EPA,  you have a boss who believes in science.... oh wait, ooops.","let’s hope unlike the EPA,  you have a boss who believes in science.... oh wait, ooops.",87,11.76,0,impolite,-1,72%,impolite
https://twitter.com/NASA/status/920071204974858241,'920272620431360000,17/10/17 12:57,Vyas Deep,@NASA @NASAInterns Samsung on5 pro (gold) only 6490 rs *buy now*:-https://t.co/CG2NTzZ206 share this link &amp; get benefit offer,Samsung on5 pro (gold) only 6490 rs *buy now*:- share this link &amp; get benefit offer,87,0,0,neutral,0,94%,neutral
https://twitter.com/NASA/status/922822598806745088,'922935419750281216,24/10/17 21:18,brettdw,"@NASA So sorry for his friends and family. His impact was significant, and he will be missed.","So sorry for his friends and family. His impact was significant, and he will be missed.",87,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/922822598806745088,'924364120916414464,28/10/17 19:55,Mark Hardaker,@NASA @NASA_Orion Good night Paul and thank you. Your generation were the real pioneers and we salute you,Good night Paul and thank you. Your generation were the real pioneers and we salute you,87,0,0,polite,1,84%,polite
https://twitter.com/NASA/status/923608925609578503,'923626089779429377,26/10/17 19:03,Dave Curran,@NASA I thought it was just the way the chocolate is layered onto the nougat as it solidifies,I thought it was just the way the chocolate is layered onto the nougat as it solidifies,87,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/893576652772560897,'893846873127178245,5/8/17 14:51,Virtuosity Agency,@NASA @NASA  Can I just apply to reply to these awesome letters?  That would be the best job ever.  ?,Can I just apply to reply to these awesome letters?  That would be the best job ever.  ?,88,5.88,0,polite,1,86%,polite
https://twitter.com/NASA/status/897229103954309120,'897259481989390336,15/8/17 00:51,Giovanni Battista,"@NASA whoa, @NASA, puff-puff give yo!

(great read/pics on Saturn, nice break from the chaos. thnx)","whoa, , puff-puff give yo!

(great read/pics on Saturn, nice break from the chaos. thnx)",88,18.75,0,polite,1,72%,polite
https://twitter.com/NASA/status/898701520320974848,'898807915305246721,19/8/17 07:24,TheCardcaptorMuseum,@NASA That's disappointing. It won't be anywhere near close to giving us the death we deserve.,That's disappointing. It won't be anywhere near close to giving us the death we deserve.,88,0,0,impolite,-1,71%,impolite
https://twitter.com/NASA/status/898701520320974848,'898944861642137600,19/8/17 16:28,B@Fan,@NASA ... and what will the gravitational effect of the earth be on Asteroid Florence as well?,... and what will the gravitational effect of the earth be on Asteroid Florence as well?,88,6.67,0,impolite,-1,62%,impolite
https://twitter.com/NASA/status/899037827626930176,'899057465224036352,19/8/17 23:56,Jeff Brock,"@NASA People need to get their glasses turn off their phones, go outside and enjoy the moment.","People need to get their glasses turn off their phones, go outside and enjoy the moment.",88,0,0,neutral,0,90%,neutral
https://twitter.com/NASA/status/899037827626930176,'899272829493018624,20/8/17 14:12,Susan,"@NASA My solar eclipse glasses just has iso on them, no numbers. Can they be used for viewing?","My solar eclipse glasses just has iso on them, no numbers. Can they be used for viewing?",88,0,0,polite,1,73%,polite
https://twitter.com/NASA/status/899336381021007872,'899431312955658240,21/8/17 00:41,?Catherine,@NASA Get your #Eclipse2017 #factcheck here &amp; abit of a giggle while you're reading them -,Get your #Eclipse2017 #factcheck here &amp; abit of a giggle while you're reading them -,88,0,0,impolite,-1,62%,impolite
https://twitter.com/NASA/status/899667251833516032,'899680747916849156,21/8/17 17:13,Bruce Wylie,@NASA @JDGamble @Twitter @Periscope We are live on Wylie's Back Deck and all the birds and insects have gone silent.  Weird.,We are live on Wylie's Back Deck and all the birds and insects have gone silent.  Weird.,88,0,0,impolite,-1,72%,impolite
https://twitter.com/NASA/status/899693707859021824,'899697812207697926,21/8/17 18:20,Abigail Strom,@Oregonemom @NASA @Space_Station We don't have quite the same view here in Massachusetts but it's still pretty darn cool. https://t.co/7U14NbU374,We don't have quite the same view here in Massachusetts but it's still pretty darn cool.,88,12.5,6.25,neutral,0,96%,neutral
https://twitter.com/NASA/status/899693707859021824,'899698149819809792,21/8/17 18:22,Bigb72,@NASA @Space_Station on the east coast exactly what is the proper sacrifice ritual to make the sun come back?,on the east coast exactly what is the proper sacrifice ritual to make the sun come back?,88,0,0,impolite,-1,60%,impolite
https://twitter.com/NASA/status/899695874414059522,'899696426141310978,21/8/17 18:15,Leila Andreu???,@NASA The NASA streaming channel is so popular right now that my Roku tv app couldn't connect.,The NASA streaming channel is so popular right now that my Roku tv app couldn't connect.,88,6.25,0,impolite,-1,61%,impolite
https://twitter.com/NASA/status/899695874414059522,'899697443494920197,21/8/17 18:19,Meri,@NASA I want to see the space station footage you can't tell me their not watching this right?,I want to see the space station footage you can't tell me their not watching this right?,88,0,0,impolite,-1,76%,impolite
https://twitter.com/NASA/status/899725676646998017,'899732419561082882,21/8/17 20:38,J. W. McAllister,"@NASA @LindaLeeKing I think it's all a fraud. ""70% eclipse"" didn't even dim the shadows in Central New York!","I think it's all a fraud. ""70% eclipse"" didn't even dim the shadows in Central New York!",88,0,0,impolite,-1,76%,impolite
https://twitter.com/NASA/status/900788171205640192,'900805411422515200,24/8/17 19:42,Benjamin,@NASA Space trash clean up sounds pretty dangerous. Does a magnet work in the vacuum of space?,Space trash clean up sounds pretty dangerous. Does a magnet work in the vacuum of space?,88,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/903665542078267393,'903668719091679234,1/9/17 17:19,Mike Lovell,@NASA It's #Nibiru - the conspiracy theorists made a slight miscalculation regarding its size. https://t.co/sISo78WDQZ,It's #Nibiru - the conspiracy theorists made a slight miscalculation regarding its size.,88,0,0,neutral,0,91%,neutral
https://twitter.com/NASA/status/904162867435388929,'904165584593723394,3/9/17 02:14,Paul Laughlin,@AtnGorin @NASA @AstroPeggy Retros firing for a split second just before impact to lesson the jarring ground contact,Retros firing for a split second just before impact to lesson the jarring ground contact,88,0,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/904820620864704513,'904825806060441600,4/9/17 21:57,Al Hine,"@NASA @NASAVoyager I laugh &amp; feel sorry for idiots who call it ""vinyl"" - vinyl would melt, you muppets!","I laugh &amp; feel sorry for idiots who call it ""vinyl"" - vinyl would melt, you muppets!",88,6.25,6.25,polite,1,71%,polite
https://twitter.com/NASA/status/905491340187897857,'905495040721657857,6/9/17 18:16,David,@NASA Could a huge solar flare event cause a temporary catastrophic event on earth? #dinosaurs,Could a huge solar flare event cause a temporary catastrophic event on earth? #dinosaurs,88,0,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/906559851303759873,'906627200778207232,9/9/17 21:15,I have no life,@NASA @NASAEarth When you been working up to be a killer hurricane but you get called josé it's just like https://t.co/2sJSkSZ14a,When you been working up to be a killer hurricane but you get called josé it's just like,88,0,0,impolite,-1,64%,impolite
https://twitter.com/NASA/status/908639942355668993,'908738109101178880,15/9/17 17:03,Robert Mulvaney,"@NASA @CassiniSaturn This is a beautiful image, though I assume it's an animation rather than the real thing?","This is a beautiful image, though I assume it's an animation rather than the real thing?",88,0,0,polite,1,69%,polite
https://twitter.com/NASA/status/908661580354613249,'909762931331497984,18/9/17 12:56,Lisa Rushing,@WCraigFugate @NASA @CassiniSaturn Craig how long ago was that? Ashamed to say im very uneducated about this kind of stuff.,Craig how long ago was that? Ashamed to say im very uneducated about this kind of stuff.,88,0,0,impolite,-1,82%,impolite
https://twitter.com/NASA/status/908678835603951617,'908889249704898561,16/9/17 03:04,Jay Walker,"@NASA @CassiniSaturn Was there any way to preserve a further and more stable descent? Either way, cool stuff!","Was there any way to preserve a further and more stable descent? Either way, cool stuff!",88,6.25,0,polite,1,77%,polite
https://twitter.com/NASA/status/915947591937925122,'915949843176181760,5/10/17 14:40,Rick's Astley,@NASA @VP Return dignity to the white house and the United States! #ImpeachTrumpNow  #TraitorTrump,Return dignity to the white house and the United States! #ImpeachTrumpNow  #TraitorTrump,88,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/915947591937925122,'915955271490588672,5/10/17 15:02,elllie ?,"@GirlPainting @NASA @IsraelNewsLinks @VP I don't know what BO stands for, but from context clues I'm guessing it means, ""Big Oaf""","I don't know what BO stands for, but from context clues I'm guessing it means, ""Big Oaf""",88,0,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/916730096635011072,'916747377029074947,7/10/17 19:29,Gavin Price,@SmileSimplify @NASA This is on the cover of a recently published copy of a report. Would love to find a copy,This is on the cover of a recently published copy of a report. Would love to find a copy,88,0,0,polite,1,61%,polite
https://twitter.com/NASA/status/917913048353996800,'918016580927217664,11/10/17 07:33,The IE From CalPoly,"@NASA Aliens would say, ""oops did we push thaaaat?"" If it hits and these scientists are wrong.","Aliens would say, ""oops did we push thaaaat?"" If it hits and these scientists are wrong.",88,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/923608925609578503,'925681815100178432,1/11/17 11:11,Rajrup Das,@NASA I think this is natural and Mars strom makes this kind of things like on earth's deserts,I think this is natural and Mars strom makes this kind of things like on earth's deserts,88,0,0,impolite,-1,61%,impolite
https://twitter.com/NASA/status/924724032691458055,'924916660359847939,30/10/17 08:31,Daniel DaSilva,@mustafa_arra @NASA @NASAHubble NASA doesn’t know how to keep up with their lies. You’ll have to excuse their ignorance.,NASA doesn’t know how to keep up with their lies. You’ll have to excuse their ignorance.,88,0,0,impolite,-1,86%,impolite
https://twitter.com/NASA/status/893576652772560897,'893646459639218176,5/8/17 01:34,Billy Burgess,@NASA Send the boy some gifts and all expense paid trip to NASA. I was there in Houston in 2010,Send the boy some gifts and all expense paid trip to NASA. I was there in Houston in 2010,89,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/893576652772560897,'893937262185947136,5/8/17 20:50,Raspberry Pi Kid,@fitrocketsci @SteveQ7703 @NASA I'll be 16 next summer and I would give ANYTHING to intern at JPL.  I live in So Cal too!,I'll be 16 next summer and I would give ANYTHING to intern at JPL.  I live in So Cal too!,89,0,0,polite,1,78%,polite
https://twitter.com/NASA/status/897516501527384064,'897543529978875904,15/8/17 19:40,christine bumiller,@NASA @NASAVoyager We come in peace for all mankind... despite what you may have observed on Earth... really,We come in peace for all mankind... despite what you may have observed on Earth... really,89,0,0,impolite,-1,64%,impolite
https://twitter.com/NASA/status/898701520320974848,'898746089737666560,19/8/17 03:19,MCU fan,@NASA Will we can't see the moon properly at that time?will any shadow of it fall on the Earth?,Will we can't see the moon properly at that time?will any shadow of it fall on the Earth?,89,0,0,impolite,-1,62%,impolite
https://twitter.com/NASA/status/899037827626930176,'899047864575328256,19/8/17 23:18,Dan,@NASA How come the Americans get to have this? Are they all blaming the Eclipse on North Korea?,How come the Americans get to have this? Are they all blaming the Eclipse on North Korea?,89,0,0,impolite,-1,74%,impolite
https://twitter.com/NASA/status/899037827626930176,'899226728421351425,20/8/17 11:08,- evazayum -,@NASA What about Europe will we see it in the Netherlands? Because we got so much light here :(,What about Europe will we see it in the Netherlands? Because we got so much light here :(,89,5.56,0,impolite,-1,74%,impolite
https://twitter.com/NASA/status/899336381021007872,'899397864924860418,20/8/17 22:28,Sptliz/3,@EngReenad @NASA Eclipses have been happening for millions of years before the Quran ever talked about it.,Eclipses have been happening for millions of years before the Quran ever talked about it.,89,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/899696632991698944,'899697067702071296,21/8/17 18:17,Garrick Baxter,"@NASA #InsideFNB it was crickets in Omaha at First National Bank of Omaha, too #HereComesTheSun","#InsideFNB it was crickets in Omaha at First National Bank of Omaha, too #HereComesTheSun",89,0,0,impolite,-1,65%,impolite
https://twitter.com/NASA/status/899696632991698944,'899764961936896000,21/8/17 22:47,Tamak'un EL TAINO,"@NASA This is an awesome capture of the event..feel very small,in contrast#blindedmewithscience","This is an awesome capture of the event..feel very small,in contrast#blindedmewithscience",89,7.14,0,neutral,0,91%,neutral
https://twitter.com/NASA/status/901444890671927296,'901446000522473472,26/8/17 14:07,JoanElla,"@NASA If you haven't seen the movie Hidden Figures, you must. Happy birthday Katherine Johnson!","If you haven't seen the movie Hidden Figures, you must. Happy birthday Katherine Johnson!",89,0,0,neutral,0,97%,neutral
https://twitter.com/NASA/status/901444890671927296,'901459141025296384,26/8/17 14:59,Denise,@NASA Happy Birthday to a true American Hero! May God bless you on your special day and always!,Happy Birthday to a true American Hero! May God bless you on your special day and always!,89,0,0,polite,1,72%,polite
https://twitter.com/NASA/status/904162867435388929,'904447583548002305,3/9/17 20:54,Louis Villaume,"@NASA @AstroPeggy While I am not much of a drinker, that would be the first thing upon touch down. Congrats @AstroPeggy","While I am not much of a drinker, that would be the first thing upon touch down. Congrats",89,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/904820620864704513,'904824900937859072,4/9/17 21:54,Gregory Resists,@NASA @NASAVoyager Am I the only one to worry that said aliens might see us as cheap labor or food for them?,Am I the only one to worry that said aliens might see us as cheap labor or food for them?,89,0,0,neutral,0,91%,neutral
https://twitter.com/NASA/status/905122248264007680,'905133240272523264,5/9/17 18:19,James Wright,@NASA @WilliamShatner @Asperger_Nerd You can thank Nazis for making this possible weather you choose to acknowledge it or not.,You can thank Nazis for making this possible weather you choose to acknowledge it or not.,89,0,0,polite,1,79%,polite
https://twitter.com/NASA/status/905122248264007680,'905332012294201344,6/9/17 07:29,thinkiad,@NASA @WilliamShatner @Asperger_Nerd What a waste of money! Try helping those in need TODAY here on Earth. Yup the #FlatEarth.,What a waste of money! Try helping those in need TODAY here on Earth. Yup the #FlatEarth.,89,5.88,0,neutral,0,95%,neutral
https://twitter.com/NASA/status/906559851303759873,'906562574229139457,9/9/17 16:58,Thank You Healthcare Workers!,@NASA @NASAEarth The next should be #Limbaugh because it will be a blowhard that peters out!  #boycottRush,The next should be #Limbaugh because it will be a blowhard that peters out!  #boycottRush,89,0,0,polite,1,72%,polite
https://twitter.com/NASA/status/906559851303759873,'906859344142114816,10/9/17 12:38,Aryan Martin,@kb9uwu @NASA @NASAEarth ? incomplete knowledge is dangerous..... my advise to U is that U should do more research,? incomplete knowledge is dangerous..... my advise to U is that U should do more research,89,13.33,0,impolite,-1,77%,impolite
https://twitter.com/NASA/status/908353030747312128,'908410035088379904,14/9/17 19:20,BrunoBRS,"@NASA @Peter_Fries @CassiniSaturn ""Seas of Liquid Methane"" is my new heavy metal album, and ""Saturn's Aurora"" is the single","""Seas of Liquid Methane"" is my new heavy metal album, and ""Saturn's Aurora"" is the single",89,0,0,impolite,-1,81%,impolite
https://twitter.com/NASA/status/908353030747312128,'908539960617136130,15/9/17 03:56,??ＩＬＬＵＭＩＮ?ＵＳ（ぎ代翁）▲,"@NASA @CassiniSaturn Ok I will just say it, its UFO that either they didn't blocked out or no one is noticing.","Ok I will just say it, its UFO that either they didn't blocked out or no one is noticing.",89,5.26,0,impolite,-1,60%,impolite
https://twitter.com/NASA/status/908353030747312128,'908832963676303361,15/9/17 23:20,Nathan Rampersaud,@NASA @CassiniSaturn Amazing my dream is to be the first man to step on the mars I'm 13 now so a kid can drea.,Amazing my dream is to be the first man to step on the mars I'm 13 now so a kid can drea.,89,0,0,polite,1,77%,polite
https://twitter.com/NASA/status/908639942355668993,'908640920156999680,15/9/17 10:37,Ze Armin Jussilainen,"@NASA @CassiniSaturn RIP Cassini... You brought to us interesting data, pictures and hope to another worlds...","RIP Cassini... You brought to us interesting data, pictures and hope to another worlds...",89,0,0,impolite,-1,83%,impolite
https://twitter.com/NASA/status/908661580354613249,'908673165810819074,15/9/17 12:45,Steven Cockerton,@NASA @CassiniSaturn Can you please tell me which earth based satellite dishes received the last transmission.,Can you please tell me which earth based satellite dishes received the last transmission.,89,0,0,polite,1,66%,polite
https://twitter.com/NASA/status/915947591937925122,'915949796208373760,5/10/17 14:40,Sean,"@bcsmith317 @NASA @VP The moon is the staging ground for future space travel. Less atmosphere, cheaper liftoff.","The moon is the staging ground for future space travel. Less atmosphere, cheaper liftoff.",89,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/915947591937925122,'915954013446840320,5/10/17 14:57,Tuvshuu Tsetsengarid,@Turtle2Gaming @BamboozledIdiot @NASA @VP There is water on the moon. It can be separated into hydrogen and oxygen for rocket fuel.,There is water on the moon. It can be separated into hydrogen and oxygen for rocket fuel.,89,0,0,polite,1,72%,polite
https://twitter.com/NASA/status/922822598806745088,'922825198814023681,24/10/17 14:00,Distinguished PR,@NASA @MrEmmanuelRene  I keep seeing medic behind door they have my clothes and VIP cards and me maker needs joy @tbn,I keep seeing medic behind door they have my clothes and VIP cards and me maker needs joy,89,0,0,neutral,0,95%,neutral
https://twitter.com/NASA/status/922822598806745088,'922847756145889280,24/10/17 15:30,Adv. Zulu,@NASA He's at peace now. Can't lie everyday about your work and be happy with your life. R.I.P.,He's at peace now. Can't lie everyday about your work and be happy with your life. R.I.P.,89,5.26,0,impolite,-1,72%,impolite
https://twitter.com/NASA/status/922822598806745088,'923131535116685312,25/10/17 10:18,Deleted Programming,"@NASA Was he going to talk? ?? #NASAlies, and murders it's employees... #JustSaying #GusGrissom","Was he going to talk? ?? #NASAlies, and murders it's employees... #JustSaying #GusGrissom",89,0,0,impolite,-1,86%,impolite
https://twitter.com/NASA/status/922934555019038721,'922962680398229504,24/10/17 23:07,Wendy Donaldson ??,@NASA @NASASun It looks like a person jumping out of the Sun! I know it's plasma. It's an awesome video.,It looks like a person jumping out of the Sun! I know it's plasma. It's an awesome video.,89,5.56,0,polite,1,86%,polite
https://twitter.com/NASA/status/924316087373717506,'924328959927500805,28/10/17 17:36,Carol Rubinoff,@NASA @Space_Station I am now seeing things i never would have ever expected to see in my lifetime!   Amazing!,I am now seeing things i never would have ever expected to see in my lifetime!   Amazing!,89,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/924724032691458055,'924724643608571904,29/10/17 19:48,peter walter chorley,"@NASA @NASAHubble knowing this makes me feel extremely small indeed...
i wonder what is actually out there.","knowing this makes me feel extremely small indeed...
i wonder what is actually out there.",89,6.67,0,impolite,-1,63%,impolite
https://twitter.com/NASA/status/892918956650106881,'893364797684809728,4/8/17 06:55,Anne,@NASA @NASAVoyager #MessageToVoyager  a student of mine is going to take an important exam wish him success ?,#MessageToVoyager  a student of mine is going to take an important exam wish him success ?,90,0,0,neutral,0,92%,neutral
https://twitter.com/NASA/status/893983214372622336,'894247733640536068,6/8/17 17:24,SpaceBear65,@NASA @NASAVoyager Through the ages we must travel to reach the other side. Safe journey my friend. God speed,Through the ages we must travel to reach the other side. Safe journey my friend. God speed,90,0,0,neutral,0,98%,neutral
https://twitter.com/NASA/status/898163671402237953,'898166709550424064,17/8/17 12:56,xerosome,"@NASA @Twitter It's just as well people have been forewarned of #Eclipse2017, otherwise they'd be like... https://t.co/7Ix7D7ObAY","It's just as well people have been forewarned of #Eclipse2017, otherwise they'd be like...",90,7.14,0,impolite,-1,69%,impolite
https://twitter.com/NASA/status/898163671402237953,'899713803054698496,21/8/17 19:24,The Serving Hearts,@NASA @Twitter We Enjoyed Seeing This Take Place Live. This Was A Lifetime Moment To Always Remember?????,We Enjoyed Seeing This Take Place Live. This Was A Lifetime Moment To Always Remember?????,90,0,0,impolite,-1,67%,impolite
https://twitter.com/NASA/status/898701520320974848,'898702031023554560,19/8/17 00:23,Manimal Nacatamal,@NASA Do us all a favor and get it over with already. Not sure what the universe is waiting for.,Do us all a favor and get it over with already. Not sure what the universe is waiting for.,90,0,0,neutral,0,99%,neutral
https://twitter.com/NASA/status/898701520320974848,'898919297128509440,19/8/17 14:47,Puffpyf,@SodaJoe1 @DetroitPissTins @cantrellgirl @NASA Nukes don't have as much affect in space because there's no way for a shock wave to travel,Nukes don't have as much affect in space because there's no way for a shock wave to travel,90,0,0,impolite,-1,92%,impolite
https://twitter.com/NASA/status/899667251833516032,'899675259946672128,21/8/17 16:51,Vinay Jain,"@NASA @Twitter @Periscope @nasa rocks .....!!! 
Good to see another amazing part of solar system.
Thanks @nasa for the ease....","rocks .....!!! 
Good to see another amazing part of solar system.
Thanks  for the ease....",90,0,0,polite,1,87%,polite
https://twitter.com/NASA/status/899693707859021824,'899694222109941762,21/8/17 18:06,Niles Rader Jr,@NASA @Space_Station why don't you at NASA tell the people what's here why do I have to do your Job's for you . https://t.co/VteLZTwFF5,why don't you at NASA tell the people what's here why do I have to do your Job's for you .,90,0,0,impolite,-1,96%,impolite
https://twitter.com/NASA/status/899696632991698944,'899798530067501057,22/8/17 01:01,M. J.,"@TheAntigonaki @NASA @HappyFeminist Near Memphis, TN - we were ready for a show, and got rain and then just clouds instead...?","Near Memphis, TN - we were ready for a show, and got rain and then just clouds instead...?",90,0,0,impolite,-1,63%,impolite
https://twitter.com/NASA/status/899710637382795264,'899711739998068737,21/8/17 19:16,Robyn A Bauer,"@NASA #Eclipse2017 look at the pink part of the pic,that's where you can see the partial eclipse https://t.co/8C1iMQaQXX","#Eclipse2017 look at the pink part of the pic,that's where you can see the partial eclipse",90,5.88,0,neutral,0,97%,neutral
https://twitter.com/NASA/status/899725676646998017,'899739725141094402,21/8/17 21:07,Ballet Dancer NJ,"@NASA The Liberty Science Center in Jersey City, NJ was a very popular spot to view the eclipse.","The Liberty Science Center in Jersey City, NJ was a very popular spot to view the eclipse.",90,0,0,neutral,0,96%,neutral
https://twitter.com/NASA/status/900788171205640192,'900925624512131072,25/8/17 03:39,Dj,@NASA My wife would kill me if I pulled in the driveway with that! Good thing I can't afford it?,My wife would kill me if I pulled in the driveway with that! Good thing I can't afford it?,90,0,0,polite,1,70%,polite
https://twitter.com/NASA/status/901444890671927296,'901461186004353025,26/8/17 15:07,Andrew Hiller,@NASA @MaryG0401 I think all who still believe that women are worse at math and sciences should take notes.,I think all who still believe that women are worse at math and sciences should take notes.,90,0,0,impolite,-1,68%,impolite
https://twitter.com/NASA/status/901444890671927296,'901668750683922433,27/8/17 04:52,pugmom1959???????????,"@NASA @ImpactDemocracy Happy birthday,  ms. Johnson!  Thank you for your contribution and for telling your story!","Happy birthday,  ms. Johnson!  Thank you for your contribution and for telling your story!",90,0,0,polite,1,83%,polite
https://twitter.com/NASA/status/903665542078267393,'903672775109480448,1/9/17 17:35,ShaneOG,"@usmc_jed @NASA I know but you said ""I would call that pretty close"" even though it isn't in the slightest","I know but you said ""I would call that pretty close"" even though it isn't in the slightest",90,0,0,neutral,0,92%,neutral
https://twitter.com/NASA/status/904152724651909120,'904420464671338497,3/9/17 19:06,?? Nasty Woman,@NASA @AstroPeggy @Astro2fish So awesome! And thanks for those who explained it wasn't as rough a landing as it looked ?,So awesome! And thanks for those who explained it wasn't as rough a landing as it looked ?,90,5.88,0,polite,1,68%,polite
https://twitter.com/NASA/status/904820620864704513,'904934149160611840,5/9/17 05:08,jackson sesana,@NASA @NASAVoyager Why couldn't you get someone who could speak setswana properly for that setswana greeting?,Why couldn't you get someone who could speak setswana properly for that setswana greeting?,90,0,0,impolite,-1,88%,impolite
https://twitter.com/NASA/status/904820620864704513,'904941962142162945,5/9/17 05:39,Shahrukh Vhora,@NASA @NASAVoyager On which planet is it going and how many light years is it gonna take to reach the message,On which planet is it going and how many light years is it gonna take to reach the message,90,5.26,0,impolite,-1,60%,impolite
https://twitter.com/NASA/status/906559851303759873,'906693396147736576,10/9/17 01:38,nicinreallife,"@libtrdtrll40 @NASA @NASAEarth Two ""once in 500 year"" magnitude hurricanes in one hurricane season.  Totally normal.  ???","Two ""once in 500 year"" magnitude hurricanes in one hurricane season.  Totally normal.  ???",90,0,0,impolite,-1,81%,impolite
https://twitter.com/NASA/status/907349794854711296,'907757532071985157,13/9/17 00:07,Mike Cooper,@NASA For once I'm not sure how much I trust the integrity of #NASA info. These seemed doctored!,For once I'm not sure how much I trust the integrity of #NASA info. These seemed doctored!,90,0,0,polite,1,69%,polite
https://twitter.com/NASA/status/908661580354613249,'908672077833498624,15/9/17 12:41,Michael Gunter,@deepakkanungo @NASA @CassiniSaturn Hitch a ride on it again with https://t.co/Ysvio8qXz1 they might update the flight path to reflect today's events,Hitch a ride on it again with  they might update the flight path to reflect today's events,90,0,0,neutral,0,100%,neutral
https://twitter.com/NASA/status/908678835603951617,'908706923251245056,15/9/17 14:59,"what’s up, propagandists?",@NASA @CassiniSaturn Another amazing mission accomplished. Sorry about the asshat who's about to take the helm.,Another amazing mission accomplished. Sorry about the asshat who's about to take the helm.,90,0,0,neutral,0,92%,neutral
https://twitter.com/NASA/status/908678835603951617,'908718583731154944,15/9/17 15:46,Cherry Harrison,@NASA @CassiniSaturn Wow stunning out of this world visuals - ????? #astronomy #saturn #spaceexploration ??????,Wow stunning out of this world visuals - ????? #astronomy #saturn #spaceexploration ??????,90,0,0,impolite,-1,64%,impolite
https://twitter.com/NASA/status/909183628688658432,'909185870678212608,16/9/17 22:42,Stan Wegner,@FlyJubilee @NASA @NASAHubble She should get together with my x whose fury and sound was only recently mimicked by Irma.,She should get together with my x whose fury and sound was only recently mimicked by Irma.,90,0,0,impolite,-1,72%,impolite
https://twitter.com/NASA/status/911247752369250304,'911297639156551680,22/9/17 18:34,Wade,@LIVEdayFIVE @NASA I can't prove anything here . How do I know your real. You could be in my head. Wwhhoooooo,I can't prove anything here . How do I know your real. You could be in my head. Wwhhoooooo,90,0,0,impolite,-1,70%,impolite
https://twitter.com/NASA/status/911986840680398848,'911989360504979456,24/9/17 16:23,Tanjim Islam,"@NASA Check out my fiverr gig of background removal. For any graphic designing work contact me !
https://t.co/ozkehI5E95",Check out my fiverr gig of background removal. For any graphic designing work contact me !,90,0,0,polite,1,73%,polite
