Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence
https://twitter.com/NASA/status/960584862645317632,'960645360703164416,5/2/18 22:44,JUAN ORION,@NASA That’s incredible and it would be fascinating to actually see those planets for real with our own eyes . I’m very  curious about what type of vegetation or life there may be on them. It would most likely be things never discovered !,That’s incredible and it would be fascinating to actually see those planets for real with our own eyes . I’m very  curious about what type of vegetation or life there may be on them. It would most likely be things never discovered !,232,0,0,polite,1,75%
https://twitter.com/NASA/status/973363838220455936,'973455358114050049,13/3/18 07:06,Watchit,"@mraytweet @NASA @Space_Station There is a lot of space up there, the ISS is many many miles from anything else, and most satellite are smaller then you would think. Plus, they try to avoid areas with a lot of debris/other satellites to avoid an accidental impact.","There is a lot of space up there, the ISS is many many miles from anything else, and most satellite are smaller then you would think. Plus, they try to avoid areas with a lot of debris/other satellites to avoid an accidental impact.",232,0,0,impolite,-1,66%
https://twitter.com/NASA/status/973787392590172160,'973887988777222144,14/3/18 11:46,Dopafiend?,"@NASA @Space_Station Moments like this should be a reminder that it does not matter how brilliant one may be we all have a time to depart this planet and we should do our best to be our best. RIP Mr.Hawking fly with superman, you've earned your wings ??","Moments like this should be a reminder that it does not matter how brilliant one may be we all have a time to depart this planet and we should do our best to be our best. RIP Mr.Hawking fly with superman, you've earned your wings ??",232,0,0,neutral,0,93%
https://twitter.com/NASA/status/978771903610523648,'979062863145914372,28/3/18 18:29,Matthew?Earth?German,"@NASA They didn't saw the sign that said:

Don't fly this way
People see you and get scared

In addition, in the event of a crashing, the body may be cut open.

Mankind ahead

Fly, as fast you can

JOKING
The is no O. Outa there, we sware","They didn't saw the sign that said:

Don't fly this way
People see you and get scared

In addition, in the event of a crashing, the body may be cut open.

Mankind ahead

Fly, as fast you can

JOKING
The is no O. Outa there, we sware",232,2.13,0,neutral,0,99%
https://twitter.com/NASA/status/983090196496384000,'983105467030192131,8/4/18 22:13,Microbrewery,"@NASA @nasaorion What I want to know is: If it takes so much effort to launch a rocket from Earth (due to gravity, I suppose) and with computers nowadays, how would they have launched a rocket from the Moon to return? (supposedly happening in 1969).","What I want to know is: If it takes so much effort to launch a rocket from Earth (due to gravity, I suppose) and with computers nowadays, how would they have launched a rocket from the Moon to return? (supposedly happening in 1969).",232,0,0,neutral,0,98%
https://twitter.com/NASA/status/961734592536481792,'961741346598866944,8/2/18 23:19,Orphan Red,"@NASA @NASANewHorizons No. With no conscious observer around to force the superposition states into fixed properties, this ""picture"" is not possible. Therefore: fake! Stop lying in an attempt to justify the $19 billion you steal from US taxpayers per year.","No. With no conscious observer around to force the superposition states into fixed properties, this ""picture"" is not possible. Therefore: fake! Stop lying in an attempt to justify the $19 billion you steal from US taxpayers per year.",233,0,0,impolite,-1,67%
https://twitter.com/NASA/status/963116779613704194,'963140279858552834,12/2/18 19:58,Matthew Downs,"@NASA People, look up ""Solar Warden"" and the history behind the ""secret space program."" NASA is just a front using old technology to look like we are just discovering space but in actuality we had contact with aliens for the past 80 years.","People, look up ""Solar Warden"" and the history behind the ""secret space program."" NASA is just a front using old technology to look like we are just discovering space but in actuality we had contact with aliens for the past 80 years.",233,0,0,polite,1,62%
https://twitter.com/NASA/status/971577187387297793,'971583641137524736,8/3/18 03:09,Teresa Whatsit ?????,"@NASA @NASASun So @NASA (never a straight answer) What can you share with us about what is ACTUALLY going on with the sun in our solar system and the other planets in our system that are also experiencing extreme global warming, atmoshere changes etc.??","So  (never a straight answer) What can you share with us about what is ACTUALLY going on with the sun in our solar system and the other planets in our system that are also experiencing extreme global warming, atmoshere changes etc.??",233,0,0,neutral,0,96%
https://twitter.com/NASA/status/972141465467015168,'972156653897437189,9/3/18 17:06,Ecks Dokins,@clarityenergyuk @NASA @NASAMoon I think the one who isn’t smart is the one who thinks this is Star Wars and that we can simply fly to anywhere in space that we choose. You act like there is absolutely no reason to go to the moon and that it’s just some simply task.,I think the one who isn’t smart is the one who thinks this is Star Wars and that we can simply fly to anywhere in space that we choose. You act like there is absolutely no reason to go to the moon and that it’s just some simply task.,233,1.96,0,impolite,-1,78%
https://twitter.com/NASA/status/984231926176407552,'984231926176407552,12/4/18 00:49,NASA,"Don't miss the chance to send your name on a seven year, 4.9 billion mile journey with @NASASun's Parker #SolarProbe! Submit your name to be added to a memory card that will fly aboard humanity's first spacecraft to ""touch"" the Sun. Details: https://t.co/o12bZD9BR2 https://t.co/jvR2Rj333n","Don't miss the chance to send your name on a seven year, 4.9 billion mile journey with 's Parker #SolarProbe! Submit your name to be added to a memory card that will fly aboard humanity's first spacecraft to ""touch"" the Sun. Details:",233,0,0,impolite,-1,62%
https://twitter.com/NASA/status/960997280336707584,'960998733231030272,6/2/18 22:08,Prime,"@NASA @SpaceX SpaceX: Making History
**https://t.co/7RsAtAtajb**

The inspirational story of @elonmusk at @SpaceX portrayed in a brief 4 mins video. From the turbulent beginning and dramatic fails of @SpaceX, to the exploding success and accelerating progress in the last few years. Keep it up!","SpaceX: Making History
****

The inspirational story of  at  portrayed in a brief 4 mins video. From the turbulent beginning and dramatic fails of , to the exploding success and accelerating progress in the last few years. Keep it up!",234,0,0,neutral,0,90%
https://twitter.com/NASA/status/961379299193442304,'961387743967367169,7/2/18 23:54,Quexlia,"@Rickyshaun @NASA Fair. It ignores chemical processes that generate it, but for simplicity lets forget that. If say, 3 billion years ago, near identical impactors struck Earth and Mars, they would deposit near identical volumes of water would they not?","Fair. It ignores chemical processes that generate it, but for simplicity lets forget that. If say, 3 billion years ago, near identical impactors struck Earth and Mars, they would deposit near identical volumes of water would they not?",234,0,0,neutral,0,94%
https://twitter.com/NASA/status/961007009918279680,'961650014618554368,8/2/18 17:16,AJ Williams,"@NASA In addition to the 11 and 22 year cycles, there are also much longer cycles within cycles. We are like fireflies; we live for a brief season and believe the earth and sun are to remain this way, imperpetum. Change is the only constant.","In addition to the 11 and 22 year cycles, there are also much longer cycles within cycles. We are like fireflies; we live for a brief season and believe the earth and sun are to remain this way, imperpetum. Change is the only constant.",235,0,0,polite,1,65%
https://twitter.com/NASA/status/965636737883082752,'965652702029058050,19/2/18 18:21,???????? ????,"@NASA Let us add one more ..#ParisAgreement .
Hope @POTUS @GOP @SenateGOP @HouseGOP wont mind for this too.Tnx to USA,who only make us realize d imporance of water,air and all the things in the life which we take from @MotherNatureNet Earth.
Now we take #bathpill and telling all d same https://t.co/ZVOY2iJobg","Let us add one more ..#ParisAgreement .
Hope     wont mind for this too.Tnx to USA,who only make us realize d imporance of water,air and all the things in the life which we take from  Earth.
Now we take #bathpill and telling all d same",235,0,0,impolite,-1,61%
https://twitter.com/NASA/status/968667422713569280,'968731059763531777,28/2/18 06:14,M?ONIQUE AGNEW,@NASA @Space_Station PRAISE GOD REPENT HELL IS HOT READ YOUR BIBLE AND PRAY BLESSINGS IN THE BLOOD NAME OF JESUS CHRIST FOR THE WAGES OF SIN IS DEATH GIVE YOUR LIFE TO GOD IN JESUS CHRIST BLOOD NAME MY LORD AND MY SAVOR BLESSINGS PEACE GLORY BE TO GOD.AMEN,PRAISE GOD REPENT HELL IS HOT READ YOUR BIBLE AND PRAY BLESSINGS IN THE BLOOD NAME OF JESUS CHRIST FOR THE WAGES OF SIN IS DEATH GIVE YOUR LIFE TO GOD IN JESUS CHRIST BLOOD NAME MY LORD AND MY SAVOR BLESSINGS PEACE GLORY BE TO GOD.AMEN,235,2.08,2.08,impolite,-1,69%
https://twitter.com/NASA/status/973363838220455936,'973668523921891328,13/3/18 21:14,Gloria Alvarado,@NASA @Space_Station Wow that’s amazing how beautiful it all world ? i can’t see any borders God don’t makes any one different no borders no complains no dictators the men’s makes disaster in the world with líes wars and horrendous hipocresis terrorizing ?,Wow that’s amazing how beautiful it all world ? i can’t see any borders God don’t makes any one different no borders no complains no dictators the men’s makes disaster in the world with líes wars and horrendous hipocresis terrorizing ?,235,0,0,neutral,0,91%
https://twitter.com/NASA/status/973787392590172160,'973887406268211200,14/3/18 11:43,MalSimonStillEuropean ????,"@NASA @Space_Station https://t.co/uwwQyIFIF0  

“Star Trek: The Next Generation”
The season six finale: Hawking, Albert Einstein and Isaac Newton as holograms playing poker with Lt. Commander Data. He won.

And, since there is no beginning and no end, he is immortal

#StephenHawking https://t.co/a1jlyvrmol","“Star Trek: The Next Generation”
The season six finale: Hawking, Albert Einstein and Isaac Newton as holograms playing poker with Lt. Commander Data. He won.

And, since there is no beginning and no end, he is immortal

#StephenHawking",235,0,0,impolite,-1,77%
https://twitter.com/NASA/status/980556156878950401,'980871605986488321,2/4/18 18:16,Ed Accura,"@NASA @elonmusk @SpaceX @Space_Station Please help support the https://t.co/pwY3yvExyZ campaign in spreading the word &amp; increasing awareness 

We are NOT asking for donations
Just an ACT OF KINDNESS when people see a homeless person. A sandwich, a coffee, chat, even a smile?

Read about it?
https://t.co/yUh9jbB93s…","Please help support the  campaign in spreading the word &amp; increasing awareness 

We are NOT asking for donations
Just an ACT OF KINDNESS when people see a homeless person. A sandwich, a coffee, chat, even a smile?

Read about it?
…",235,0,0,impolite,-1,66%
https://twitter.com/NASA/status/983090196496384000,'983094196272676870,8/4/18 21:28,E.E.P. - Envisioning Eternal Perfection,@NASA @nasaorion Get over it already!!!!  Fuel  powered rockets are a lie and a deception.....admit our anti gravity propulsion systems and abilities and stop with the antiquated crap...NASA...Never A Straight Answer.....stop with the dog and pony show,Get over it already!!!!  Fuel  powered rockets are a lie and a deception.....admit our anti gravity propulsion systems and abilities and stop with the antiquated crap...NASA...Never A Straight Answer.....stop with the dog and pony show,235,2.56,2.56,impolite,-1,81%
https://twitter.com/NASA/status/983090196496384000,'983201297124933637,9/4/18 04:33,matthew lavell,@NASA @nasaorion Dear NASA if physics is right and light speed is the fast travel speed how do you purpose worm hole travel as the best form of travel it would still take six months to establish a worm hole traveling in both directions to alpha centori,Dear NASA if physics is right and light speed is the fast travel speed how do you purpose worm hole travel as the best form of travel it would still take six months to establish a worm hole traveling in both directions to alpha centori,235,0,0,neutral,0,93%
https://twitter.com/NASA/status/961989791104585730,'962031511733092353,9/2/18 18:32,Humphrey Bogarts,@NASA @and1_grant @Space_Station Smoke some good medicinal marijuana in orbit under zero gravity. Really curious of the effects of cannabis in space. It would go great with those pizzas. I volunteer myself  to mankind for this experiment. Let's get lifted then lift off,Smoke some good medicinal marijuana in orbit under zero gravity. Really curious of the effects of cannabis in space. It would go great with those pizzas. I volunteer myself  to mankind for this experiment. Let's get lifted then lift off,236,0,0,neutral,0,95%
https://twitter.com/NASA/status/978771903610523648,'978788495836700673,28/3/18 00:18,?????? ?????????,@NASA I had no idea you guys were enemy number one of the #FlatEarth movement. I mean yeah we faked the first moon landing but we've been there loads of times since then. Keep on truckin guys! Don't let them get you down. #AutismAwarenessWeek,I had no idea you guys were enemy number one of the #FlatEarth movement. I mean yeah we faked the first moon landing but we've been there loads of times since then. Keep on truckin guys! Don't let them get you down. #AutismAwarenessWeek,236,2.33,0,neutral,0,93%
https://twitter.com/NASA/status/960565267242868737,'960570447057309698,5/2/18 17:46,bfont149,"@musicwithmike @NASA @NASASun Actually, we get hit by these ""eruptions"" all the time. Some stronger than others, for example the 1859 solar storm. If one were to hit us again of that strength, in today's electronic world, a worldwide panic would be an understatement.","Actually, we get hit by these ""eruptions"" all the time. Some stronger than others, for example the 1859 solar storm. If one were to hit us again of that strength, in today's electronic world, a worldwide panic would be an understatement.",237,0,0,impolite,-1,82%
https://twitter.com/NASA/status/965380665205239811,'965731205466525696,19/2/18 23:33,Bo Gunnar Holmberg,"@clarityenergyuk @NASA @NASAHubble I now if you live you will see 
If you die you will see more 
When wee are dead wee talk 
About this ! Ok ?
And after that maby wee are 
living there !? 
Very ugly hermofroditer ,maby !?
 yust have to wait some minute or 50 EARTH year .G","I now if you live you will see 
If you die you will see more 
When wee are dead wee talk 
About this ! Ok ?
And after that maby wee are 
living there !? 
Very ugly hermofroditer ,maby !?
 yust have to wait some minute or 50 EARTH year .G",237,2.13,0,polite,1,65%
https://twitter.com/NASA/status/970075694821789696,'970075694821789696,3/3/18 23:17,NASA,"It's midwinter in the Arctic, and the Sun has yet to rise over the North Pole. But the Arctic is unusually warm for this time of year. To understand this unusual arctic warming event we enlisted @NASAEarth satellites &amp; the @NASA_ICE #Icebridge mission: https://t.co/CiW38OsWAq https://t.co/au83sV57oH","It's midwinter in the Arctic, and the Sun has yet to rise over the North Pole. But the Arctic is unusually warm for this time of year. To understand this unusual arctic warming event we enlisted  satellites &amp; the  #Icebridge mission:",237,0,0,impolite,-1,81%
https://twitter.com/NASA/status/970075694821789696,'970092200620101633,4/3/18 00:22,DiadaTerra,"@NASA @NASAEarth @NASA_ICE It's midwinter in the Arctic, and the Sun has yet to rise over the North Pole. But the Arctic is unusually warm for this time of year. To understand this unusual arctic warming event we enlisted @NASAEarth satellites &amp; the @NASA_ICE #Icebridge mission: https://t.co/bfFubDcV7o","It's midwinter in the Arctic, and the Sun has yet to rise over the North Pole. But the Arctic is unusually warm for this time of year. To understand this unusual arctic warming event we enlisted  satellites &amp; the  #Icebridge mission:",237,0,0,impolite,-1,81%
https://twitter.com/NASA/status/979106287177863168,'979106287177863168,28/3/18 21:21,NASA,"A bizarre, ghostly looking galaxy that astronomers believe to have little to no dark matter was seen by @NASAHubble. This is the 1st galaxy to be discovered that is so lacking in dark matter, which is thought to comprise 85% of our universe's mass: https://t.co/KyPQtUdw5y https://t.co/81WqSon8PF","A bizarre, ghostly looking galaxy that astronomers believe to have little to no dark matter was seen by . This is the 1st galaxy to be discovered that is so lacking in dark matter, which is thought to comprise 85% of our universe's mass:",237,0,0,impolite,-1,87%
https://twitter.com/NASA/status/963800382618177536,'963830402170286080,14/2/18 17:40,Fidya Amelia,"@NASA I’ll search the universe
Until I can find you again
I won’t let go, even the smallest memories
Memories engraved in the seasons
They come back so I will find you
Because that’s love
Because it’s love

#EXOL #BestFanArmy #iHeartAwards @weareoneEXO EXO

https://t.co/otDycflykt","I’ll search the universe
Until I can find you again
I won’t let go, even the smallest memories
Memories engraved in the seasons
They come back so I will find you
Because that’s love
Because it’s love

#EXOL #BestFanArmy #iHeartAwards  EXO",238,0,0,impolite,-1,70%
https://twitter.com/NASA/status/967193906034233344,'967202594870497280,24/2/18 01:00,Robert T. Smith,@NASA IT'S AMAZEING HOW A DOCUMENTED LAWLESS PAST CRIMEHISTORY IM FORCED TO SUFFER IS IGNORED ALONG WITH MY COMPLAINTS AND GODS GLOBAL SPACE CONDEMNATION DEVELOPEING. THE MOON REMAINS ERRATIC DURING IT'S MONTHLY CYCLE PERIOD EASILY SEEN BY EYE!,IT'S AMAZEING HOW A DOCUMENTED LAWLESS PAST CRIMEHISTORY IM FORCED TO SUFFER IS IGNORED ALONG WITH MY COMPLAINTS AND GODS GLOBAL SPACE CONDEMNATION DEVELOPEING. THE MOON REMAINS ERRATIC DURING IT'S MONTHLY CYCLE PERIOD EASILY SEEN BY EYE!,238,0,0,impolite,-1,64%
https://twitter.com/NASA/status/988074481989177344,'1086202961305362437,18/1/19 10:05,Michael Eis,@NASA @jeffrey_s_smith The earth is one of the most beautiful places in the galaxy! Which btw you forgot to mention. I bet any Alien would dream of a tour around the seven wonders of the world. Shout out to them from me when you've got into contact with them ??,The earth is one of the most beautiful places in the galaxy! Which btw you forgot to mention. I bet any Alien would dream of a tour around the seven wonders of the world. Shout out to them from me when you've got into contact with them ??,238,2.13,0,polite,1,89%
https://twitter.com/NASA/status/988913479636668416,'989005306884636673,25/4/18 04:56,Terracrafter Gaming,"@NASA That makes the 'Uranus' joke a little bit funnier if you think about it. Keep it up NASA, you are doing a great job researching the universe bit by bit. Coming up with a whole bunch of new physics equations to better explain our universe.","That makes the 'Uranus' joke a little bit funnier if you think about it. Keep it up NASA, you are doing a great job researching the universe bit by bit. Coming up with a whole bunch of new physics equations to better explain our universe.",238,0,0,polite,1,75%
https://twitter.com/NASA/status/960997280336707584,'961093826411663361,7/2/18 04:26,Didn't Expect the Apocalypse to be So Frickin Dumb,@NASA @SpaceX I can't believe they pulled it off! I was skeptical - all of those rockets coming back and landing on their pads? Too complex! But to see it actually HAPPEN gave me such a sense of wonder and the thrill of witnessing history in the making.,I can't believe they pulled it off! I was skeptical - all of those rockets coming back and landing on their pads? Too complex! But to see it actually HAPPEN gave me such a sense of wonder and the thrill of witnessing history in the making.,239,0,0,impolite,-1,66%
https://twitter.com/NASA/status/961734592536481792,'961734592536481792,8/2/18 22:52,NASA,"See this image? It's the farthest image from Earth ever taken! Our @NASANewHorizons spacecraft – which is on its way to the distant, icy Kuiper Belt – took this image of objects in that region on Dec. 5 when it was 3.79 billion miles from our home planet: https://t.co/K8BOFWB6Oj https://t.co/VhwInKxhUZ","See this image? It's the farthest image from Earth ever taken! Our  spacecraft – which is on its way to the distant, icy Kuiper Belt – took this image of objects in that region on Dec. 5 when it was 3.79 billion miles from our home planet:",239,0,0,neutral,0,99%
https://twitter.com/NASA/status/962431306419359751,'963315975738286080,13/2/18 07:36,Dr Ed Fisher,@LuisHGalvanII @Destructor1123 @NASA @Space_Station O I see. Ok sure. So you are basing your opinion on evidence from your eyes. That's fine. What about eyes looking through telescopes right back to ancient Greece and ancient Arabia? Does their observations with their eyes no longer matter?,O I see. Ok sure. So you are basing your opinion on evidence from your eyes. That's fine. What about eyes looking through telescopes right back to ancient Greece and ancient Arabia? Does their observations with their eyes no longer matter?,239,4.88,0,polite,1,67%
https://twitter.com/NASA/status/965636737883082752,'965706399232774146,19/2/18 21:55,Don B,"@NASA @SmileSimplify Nice list; here's another:
Sol the father
Mercury the scorched
Venus the veiled
Earth the mother
Mars the rusted
Ceres the dwarf
Jupiter the giant
Saturn the crowned
Uranus the watcher
Neptune the deep
Pluto the dwarfed
Starman the Tesla'd","Nice list; here's another:
Sol the father
Mercury the scorched
Venus the veiled
Earth the mother
Mars the rusted
Ceres the dwarf
Jupiter the giant
Saturn the crowned
Uranus the watcher
Neptune the deep
Pluto the dwarfed
Starman the Tesla'd",239,0,0,neutral,0,99%
https://twitter.com/NASA/status/970075694821789696,'970197939627769857,4/3/18 07:23,[RLTY:CHK],@vaughntheorem @NASA @NASAEarth @NASA_ICE @Tesla Maybe CGI maybe not anyway CGI is not really relevant when you consider the power of having photographic evidence and then take account that SOME IS BETTER THAN NONE even a picture that somebody said is CGI is better than no picture at all,Maybe CGI maybe not anyway CGI is not really relevant when you consider the power of having photographic evidence and then take account that SOME IS BETTER THAN NONE even a picture that somebody said is CGI is better than no picture at all,239,2.27,0,impolite,-1,84%
https://twitter.com/NASA/status/973941326785007616,'974060560898813952,14/3/18 23:11,NASA,"Today, we remembered Professor Stephen Hawking, who was a brilliant cosmologist that changed our view of the universe with his remarkable theories and outreach. Here's a look back at Hawking's relationship with NASA that spanned the years: https://t.co/KaSfCgctj7 https://t.co/uSkSKhLn7V","Today, we remembered Professor Stephen Hawking, who was a brilliant cosmologist that changed our view of the universe with his remarkable theories and outreach. Here's a look back at Hawking's relationship with NASA that spanned the years:",239,0,0,neutral,0,94%
https://twitter.com/NASA/status/978771903610523648,'978777111153598464,27/3/18 23:33,Jaime P Oliveira,"@NASA This could be the way to go INTERSTELLAR TRAVEL Instead of build a spaceship which has to be enormous for the task, maybe should be use space resources. Our spaceships is a tin can in terms of protection and endurance in deep space travel. https://t.co/GyfWvEs0Jc https://t.co/L2aI0faJ8L","This could be the way to go INTERSTELLAR TRAVEL Instead of build a spaceship which has to be enormous for the task, maybe should be use space resources. Our spaceships is a tin can in terms of protection and endurance in deep space travel.",239,0,0,polite,1,77%
https://twitter.com/NASA/status/981200325536309248,'981222106527621121,3/4/18 17:29,Bunny-punk,"@NASA @Curvyllama @NASAaero Hey nasa, don’t want to diss your game but... where do the people sit. Like I super don’t have a degree in airplane sciences but I think there’s supposed to be a seat somewhere. Unless we’re supposed to kick it outside, which is buck wild.","Hey nasa, don’t want to diss your game but... where do the people sit. Like I super don’t have a degree in airplane sciences but I think there’s supposed to be a seat somewhere. Unless we’re supposed to kick it outside, which is buck wild.",239,4.08,0,neutral,0,98%
https://twitter.com/NASA/status/988074481989177344,'988434124817010689,23/4/18 15:07,Bento Bongos,"@NASA @RogerCraigSmith Rather, the only known planet that allowed micro-organisms to grow in our system. While there is life elsewhere on a smaller scale (you just need to know where to look), Earth just happened to be at the right spot to make the magic happen~","Rather, the only known planet that allowed micro-organisms to grow in our system. While there is life elsewhere on a smaller scale (you just need to know where to look), Earth just happened to be at the right spot to make the magic happen~",239,0,0,polite,1,76%
https://twitter.com/NASA/status/960997280336707584,'961000939632066560,6/2/18 22:17,Helen Hywater,"@NASA @SpaceX Watched the launch with my 3 year old granddaughter. I told her I hoped she would be an astronaut when she grows up, but she told me sadly, “Sorry Grandma, I’m gonna be a kitty &amp; puppy doctor.” I’m good with that. ??? Maybe on Mars? ???","Watched the launch with my 3 year old granddaughter. I told her I hoped she would be an astronaut when she grows up, but she told me sadly, “Sorry Grandma, I’m gonna be a kitty &amp; puppy doctor.” I’m good with that. ??? Maybe on Mars? ???",240,2.13,0,polite,1,84%
https://twitter.com/NASA/status/965380665205239811,'965580517289623552,19/2/18 13:35,Jacques Young,@indidevsem @NASA @NASAHubble They don't exsist that close anymore and even in that picture the distance is relative in reality they were much futher than they appear. I.e. Orion's belt those stars are light years from each other and they are not even in a straight line,They don't exsist that close anymore and even in that picture the distance is relative in reality they were much futher than they appear. I.e. Orion's belt those stars are light years from each other and they are not even in a straight line,240,0,0,impolite,-1,92%
https://twitter.com/NASA/status/987457413329641472,'987668607680352256,21/4/18 12:25,Ken from Chicago,"@NASA How hard would it be to establish a robotic ongoing base, this year or next? If the goal is to get people merely in lunar ORBIT in 2023, five years from now, might rovers kickstart sooner? Why wait? There's like half a dozen rovers on Mars. https://t.co/C23OWbieKg","How hard would it be to establish a robotic ongoing base, this year or next? If the goal is to get people merely in lunar ORBIT in 2023, five years from now, might rovers kickstart sooner? Why wait? There's like half a dozen rovers on Mars.",240,0,0,impolite,-1,73%
https://twitter.com/NASA/status/961007009918279680,'961015586976223232,6/2/18 23:15,Bob Blevins,"@NASA Scientist tell us there is enough energy at the hottest spot in the Sun that only 5 minutes of its exposure to Earth could provide 30 years of all the electricity the entire world needs. 
  My question ...why are we still using Fossil Fuels?","Scientist tell us there is enough energy at the hottest spot in the Sun that only 5 minutes of its exposure to Earth could provide 30 years of all the electricity the entire world needs. 
  My question ...why are we still using Fossil Fuels?",241,0,0,impolite,-1,72%
https://twitter.com/NASA/status/963116779613704194,'963137990062231553,12/2/18 19:49,Keven law,"@NASA Here's hoping ?In the mean time I'll just carry on shooting the moon from here on Earth, until I will hopefully walk on the moon too one day, one can but dream?????#NASA #NASAOathDay #Space #TheMoon #Moon #Luna #Astrophotography #photography https://t.co/YZ907QwMtP","Here's hoping ?In the mean time I'll just carry on shooting the moon from here on Earth, until I will hopefully walk on the moon too one day, one can but dream?????#NASA #NASAOathDay #Space #TheMoon #Moon #Luna #Astrophotography #photography",241,0,0,impolite,-1,63%
https://twitter.com/NASA/status/981200325536309248,'981363247025602560,4/4/18 02:50,R B Vishwakarma,"@NASA @NASAaero We Extremely heartiest Congratulate those have worked like this significant achievements. Om Vishwakarmen Visjwadhipatye Dand,Hastaye Namaha. Almighty God bless your Significant &amp;Comprehensive activities, may touch to Intangible heights.","We Extremely heartiest Congratulate those have worked like this significant achievements. Om Vishwakarmen Visjwadhipatye Dand,Hastaye Namaha. Almighty God bless your Significant &amp;Comprehensive activities, may touch to Intangible heights.",241,0,0,neutral,0,90%
https://twitter.com/NASA/status/986762078852698113,'986978283798622209,19/4/18 14:42,Kiril Stoyanov,"@AvramovK @NASA @NASA_TESS So #Hubble can’t find shit and you’re sending another #moneyblackhole into nowhere? Pretty shambolic for #TeamOfWiners who claim they’ve landed spacecraft on the moon,5 decades ago,with tech less than in a mid range #Smartphones. Useless lot","So #Hubble can’t find shit and you’re sending another #moneyblackhole into nowhere? Pretty shambolic for #TeamOfWiners who claim they’ve landed spacecraft on the moon,5 decades ago,with tech less than in a mid range #Smartphones. Useless lot",241,2.44,2.44,polite,1,61%
https://twitter.com/NASA/status/973941326785007616,'973975905449242625,14/3/18 17:35,"LOTFALLAH, B.","@NASA Nothing is lost, everything is transformed, and then the great ones never die, they leave behind a knowledge or an idea in the great puzzle of the sience and the great secret of the universe.
Sincere condolences to the family of the deceased.","Nothing is lost, everything is transformed, and then the great ones never die, they leave behind a knowledge or an idea in the great puzzle of the sience and the great secret of the universe.
Sincere condolences to the family of the deceased.",242,0,0,polite,1,66%
https://twitter.com/NASA/status/988074481989177344,'988181376070336513,22/4/18 22:22,The Crown Activist ????????,"@NASA If that is true, it would be a very depressing though, wouldn’t it. But, of course, it can’t be even remotely possible, could it. It’s the height of arrogance to be believe that there is nothing beyond us in the entire cosmos. Let’s get real.","If that is true, it would be a very depressing though, wouldn’t it. But, of course, it can’t be even remotely possible, could it. It’s the height of arrogance to be believe that there is nothing beyond us in the entire cosmos. Let’s get real.",242,0,0,neutral,0,96%
https://twitter.com/NASA/status/959194207574347776,'959212478390525952,1/2/18 23:50,Stentorian Historian,@NASA @NASA_SLS I’m both utterly amazed at the science &amp; engineering involved in developing such an engine &amp; also desperately curious if anyone else wants to stick a hot dog on the end of that retracting arm for that true high-heat flame-grilled taste,I’m both utterly amazed at the science &amp; engineering involved in developing such an engine &amp; also desperately curious if anyone else wants to stick a hot dog on the end of that retracting arm for that true high-heat flame-grilled taste,243,0,0,neutral,0,96%
https://twitter.com/NASA/status/961007009918279680,'961011150593974274,6/2/18 22:58,Oliver Bakos,"@NASA We might be heading to mini ice age, as the 94 years of Modern maximum has ended in 2007 (https://t.co/HkvsyF7VUb ) and this will be first minimum ensuing since(and is shaping up to be grand SM). In the end global warming might have helped the mankind significantly.","We might be heading to mini ice age, as the 94 years of Modern maximum has ended in 2007 ( ) and this will be first minimum ensuing since(and is shaping up to be grand SM). In the end global warming might have helped the mankind significantly.",243,0,0,polite,1,67%
https://twitter.com/NASA/status/963116779613704194,'963119999912239105,12/2/18 18:37,Betty Schendel,@NASA The Soviets &amp; China did robotic soft landings (1976 &amp; 2013) WHY Would we Return when Elon Musk is Ready to Conquer other Worlds &amp; leaving NASA in the DUST? THIS thinking is for #71YearOldFatBaldingUneducatedMORONMEN @realDonaldTrump #TrumpIsAMoron,The Soviets &amp; China did robotic soft landings (1976 &amp; 2013) WHY Would we Return when Elon Musk is Ready to Conquer other Worlds &amp; leaving NASA in the DUST? THIS thinking is for #71YearOldFatBaldingUneducatedMORONMEN  #TrumpIsAMoron,243,0,0,neutral,0,95%
https://twitter.com/NASA/status/970332801269673984,'972802671773143040,11/3/18 11:53,keith,"@NASA @chandraxray The bright dot to the lower left of the Sun, I saw this dot and took a pic what is it, 2 months ago I saw 2 what looked like another sun ours was in the foreground it other up to the left and just in back of our Sun, any help with these things https://t.co/HTXZ4DQg1H","The bright dot to the lower left of the Sun, I saw this dot and took a pic what is it, 2 months ago I saw 2 what looked like another sun ours was in the foreground it other up to the left and just in back of our Sun, any help with these things",243,1.82,0,polite,1,69%
https://twitter.com/NASA/status/979106287177863168,'979125446905393153,28/3/18 22:37,Bernard Holloway,"@NASA @NASAHubble Cut short? How is it that scientist can tell us how fast a far distant galaxy spins or dark matter? Something that can't be seen or detected?Take it on faith?Show me the other side of the Moon scientists?,its right there,we see it all the time","Cut short? How is it that scientist can tell us how fast a far distant galaxy spins or dark matter? Something that can't be seen or detected?Take it on faith?Show me the other side of the Moon scientists?,its right there,we see it all the time",243,0,0,impolite,-1,79%
